anoPca,dataAtualizacao,dataPublicacaoPncp,cnpj,quantidade,valorTotal,razaoSocial,poder,esfera,ano
2024,2024-04-05T11:25:24,2024-03-19T11:03:23,14030908000152,106,7585522.0,ESTADO DO MARANHAO - GERENCIA DE PROTECAO E DEFESA DO CONSUMIDOR,E,E,2024
2024,2024-07-25T14:26:17,2024-06-26T16:23:01,14119993000120,53,4090600.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CARIRIACU,E,M,2024
2024,2024-05-23T10:06:45,2024-02-27T17:50:35,14226287000187,108,2840450.24,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE GRACA,E,M,2024
2024,2024-02-20T14:32:00,2024-02-20T14:32:00,14239170000138,32,389032.53,AGENCIA REGULADORA DE SERVICOS PUBLICOS DO MUNICIPIO DE PORTO FERREIRA - ARMPF,E,M,2024
2024,2024-02-07T09:18:13,2024-02-07T09:17:41,14239578000100,1093,1375622440.0,MUNICIPIO DE VITORIA DA CONQUISTA,N,M,2024
2024,2024-10-03T15:09:27,2024-03-07T11:50:59,14337579000197,102,4445142.32,INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE SAO BERNARDO DO CAMPO,E,M,2024
2024,2024-09-11T16:39:13,2024-06-06T16:05:34,14338582000125,802,3380350.91,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SANTANA DO ACARAU,E,M,2024
2024,2024-05-23T17:35:39,2024-02-19T21:27:20,14450053000119,258,4249350.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-10-29T09:09:39,2024-05-14T16:20:09,14493192000120,252,10648955.45,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JUCAS,E,M,2024
2024,2024-05-23T10:30:03,2024-02-15T19:20:10,14534315000123,82,9705829.88,FUNDO MUNICIPAL DA EDUCACAO,E,M,2024
2024,2024-10-31T11:09:16,2024-10-31T11:09:16,14552796000108,379,4741461.6381,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-05-31T11:19:35,2024-05-31T11:19:35,14555818000185,29,182739.89,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS MUNICIPAIS DE SERINGUEIRAS,E,M,2024
2024,2025-01-10T13:43:35,2025-01-10T13:43:35,14741000000157,143,1312487.0176,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-10-29T11:28:16,2024-03-27T09:11:10,14770466000180,58,6070600.0,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE IGUATU - CPSMIG,E,N,2024
2024,2024-05-23T10:25:04,2024-01-12T14:08:40,14780642000165,37,3298204.91,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-11-28T09:55:37,2024-03-06T14:15:15,14810888000132,655,29800282.8848,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-07-29T11:41:43,2024-05-16T13:49:57,14813434000115,60,5616285.05,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-02-09T14:10:41,2024-02-09T14:08:14,14840270000115,33,2501870.0,CONSELHO DE ARQUITETURA E URBANISMO DO RIO GRANDE DO SUL,E,F,2024
2024,2024-11-18T08:54:25,2024-04-05T16:06:27,14876872000122,746,3874952.9171,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-08-13T15:30:39,2024-05-07T09:09:06,14943838000123,42,2498081.56,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE URUBURETAMA,E,M,2024
2024,2023-12-22T12:56:08,2023-12-22T12:56:08,15053682000178,88,15780576.95,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M,2024
2024,2024-11-13T17:52:19,2023-11-14T18:46:07,15245848000158,65,4771438.51,CONSELHO REGIONAL DE CORRETORES DE IMOVEIS 9 REGIAO BA,E,F,2024
2024,2024-05-23T15:45:57,2023-12-30T18:11:02,15284988000135,11,1153010.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M,2024
2024,2024-03-27T09:40:39,2023-07-06T10:10:23,15412257000128,955,86629004.11,ESTADO DE MATO GROSSO DO SUL,N,E,2024
2024,2024-11-29T18:10:38,2023-05-19T21:26:58,15461510000133,5576,234275585.5601,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,E,F,2024
2024,2024-04-05T11:02:12,2024-03-19T11:03:03,15553806000184,506,167358601.14,"SECRETARIA DE ESTADO DA GESTAO, PATRIMONIO E ASSISTENCIA DOS SERVIDORES",E,E,2024
2024,2024-08-28T17:15:59,2024-08-28T17:15:59,15553985000150,60,20406580.0,SERVICO AUTONOMO DE AGUA E ESGOTO DE SAO GABRIEL DOESTE,E,M,2024
2024,2024-11-06T13:22:58,2024-11-06T13:22:58,15579196000198,406,114684282.67,FUNDACAO DE CULTURA DE MATO GROSSO DO SUL,E,E,2024
2024,2024-07-05T11:48:40,2024-07-05T11:48:40,15659732000165,157,958892.05,AGENCIA REGULADORA DE SERVICOS PUBLICOS DELEGADOS DO MUNICIPIO DE JI-PARANA -AGERJI,E,M,2024
2024,2024-05-23T16:38:30,2024-04-30T09:11:24,15824523000120,453,4031053.23,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS - AURORA-CE,E,M,2024
2024,2023-12-26T14:24:59,2023-12-14T12:38:28,15826265000110,79,6714471.22,FUNDO MUNICIPAL DE DEFESA CIVIL DE LUIS ALVES,E,M,2024
2024,2023-12-29T12:40:06,2023-12-29T12:40:06,16254815000137,30,1747035.84,CAMARA MUNICIPAL DE SEABRA,L,M,2024
2024,2023-12-26T11:42:20,2023-12-26T11:42:20,16298978000111,72,1350529.35,CAMARA MUNICIPAL DE FATIMA,L,M,2024
2024,2023-12-21T18:52:36,2023-12-21T18:52:36,16299372000109,165,2243180.3214,CAMARA MUNICIPAL DE RIBEIRA DO POMBAL,L,M,2024
2024,2024-01-09T13:39:45,2024-01-09T13:39:45,16415127000101,29,6000000.0,LIVRAMENTO DE NOSSA SENHORA CAMARA DE VEREADORES,L,M,2024
2024,2024-08-19T15:13:39,2024-08-19T15:13:39,16615705000153,876,1933865.55,ADMINISTRACAO REGIONAL DO LAGO SUL - RA XVI,E,D,2024
2024,2024-12-13T16:07:44,2024-12-13T16:07:44,16730568000106,784,6979719.1,ADMINISTRACAO REGIONAL DE CANDANGOLANDIA,E,D,2024
2024,2024-05-15T16:57:28,2024-05-15T16:57:28,16783043000120,729,4069455.54,ADMINISTRACAO REGIONAL DO RIACHO FUNDO I,E,D,2024
2024,2024-04-03T10:21:32,2024-04-03T10:18:16,16829475000125,100,96104398.84,SUPERINTENDENCIA DE AGUA E ESGOTO,E,M,2024
2024,2024-10-09T00:38:57,2024-10-09T00:38:36,16829640000149,2313,427925239.8935,MUNICIPIO DE ARAGUARI,N,M,2024
2024,2024-11-27T15:39:30,2024-11-27T15:39:23,16834893000100,988,71362151.05,AGENCIA DE DEFESA  AGROPECUARIA E FLORESTAL DO ESTADO DO AMAZONAS,E,E,2024
2024,2024-04-05T10:56:03,2024-03-19T11:03:01,16863657000112,129,359659.98,FUNDACAO DA MEMORIA REPUBLICANA BRASILEIRA,E,E,2024
2024,2024-12-30T14:53:04,2023-09-21T20:29:48,16888315000157,1681,46485814.5,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,E,F,2024
2024,2024-12-26T14:36:31,2024-03-18T16:06:54,16899018000107,1988,41612336.38,FMAS-FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PRES. KENNEDY,E,M,2024
2024,2024-09-03T14:40:04,2024-09-03T14:40:04,17122595000150,527,1895490.06,ADMINISTRACAO REGIONAL DA FERCAL,E,D,2024
2024,2023-10-02T13:41:11,2023-10-02T13:41:11,17744558000184,131,18400617.9,MUNICIPIO DE SILVEIRANIA,N,M,2024
2024,2024-02-27T08:50:53,2024-02-27T08:50:53,17749896000109,295,213885913.72,MUNICIPIO DE SAO JOAO DEL REI,N,M,2024
2024,2024-10-22T15:14:47,2024-05-14T16:34:05,17749904000117,99,38447200.0,MUNICIPIO DE SAO TIAGO,N,M,2024
2024,2024-08-29T15:03:25,2024-04-09T16:29:47,17754136000190,415,302536389.306,MUNICIPIO DE DIAMANTINA,N,M,2024
2024,2024-02-05T15:35:28,2024-02-05T15:32:39,17757258000130,33,2106500.0,CAMARA MUNICIPAL DE PIRAQUARA,L,M,2024
2024,2023-12-22T11:53:27,2023-09-01T12:47:00,17819159000135,168,944330.5,FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,E,M,2024
2024,2023-12-22T11:53:14,2023-09-01T18:36:07,17901209000129,1268,20215500.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M,2024
2024,2024-02-22T14:18:44,2023-12-18T11:24:54,18075253000190,76,110129.64,FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,E,M,2024
2024,2024-07-31T13:22:02,2023-12-29T12:38:05,18094755000168,641,57967462.06,MUNICIPIO DE BARROSO,N,M,2024
2024,2024-11-06T13:07:15,2024-11-06T13:07:15,18164070000140,217,2503074.45,SECRETARIA DE ESTADO DA CASA CIVIL,E,E,2024
2024,2023-12-22T11:54:01,2023-09-01T12:47:09,18169809000107,7,1108455.37,FUNDO MUNICIPAL DO MEIO AMBIENTE-FMMA,E,M,2024
2024,2024-05-27T15:46:16,2024-05-27T15:46:16,18208903000128,106,7727818.0514,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M,2024
2024,2025-06-11T10:47:49,2025-06-11T10:46:27,18242784000120,51,54489000.0,MUNICIPIO DE MACHADO,N,M,2024
2024,2023-12-29T09:30:53,2023-12-29T09:30:53,18245167000188,1,12500.0,MUNICIPIO DE TRES PONTAS,N,M,2024
2024,2025-01-14T12:54:27,2025-01-14T12:54:27,18255486000174,346,1067183.349,SUPERINTENDENCIA MUNICIPAL DE TRANSPORTES E TRANSITO - SMTT,E,M,2024
2024,2024-11-21T13:11:23,2024-06-26T15:56:24,18299670000116,40,30523746.11,SECRETARIA DA MICRO E PEQUENA EMPRESA,E,F,2024
2024,2025-04-10T13:49:41,2024-01-15T13:47:30,18303156000107,2880,6717358581.699,MUNICIPIO DE CONCEICAO DO MATO DENTRO,N,M,2024
2024,2024-12-30T14:25:23,2024-12-30T11:31:18,18307421000125,3381,37252363.905,MUNICIPIO DE GONZAGA,N,M,2024
2024,2024-11-12T18:07:04,2024-11-12T18:07:04,18342721000145,65,6428427.1,FUNDO ESTADUAL DE REGULARIZACAO FUNDIARIA - FERF,E,E,2024
2024,2024-04-15T14:20:39,2024-01-25T12:24:51,18557538000167,3276,61322934.0397,MUNICIPIO DE PRADOS,N,M,2024
2024,2024-04-01T09:26:25,2024-03-15T15:35:39,18557579000153,121,27258200.0,MUNICIPIO DE TIRADENTES,N,M,2024
2024,2024-03-27T12:42:10,2024-03-27T12:42:10,18557587000108,107,28332027.44,MUNICIPIO DE CONCEICAO DA BARRA DE MINAS,N,M,2024
2024,2024-11-12T15:00:17,2024-01-29T10:23:22,18560547000107,996,99900340.51,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,E,F,2024
2024,2024-05-31T18:19:33,2024-05-31T18:19:33,18561209000190,41,19013517.79,CONTAGEM CAMARA MUNICIPAL,L,M,2024
2024,2024-05-24T10:43:14,2024-04-17T16:32:42,18582204000143,37,1329125.2,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M,2024
2024,2024-09-24T13:00:19,2024-09-24T12:47:38,18602094000134,101,1622667000.0,MUNICIPIO DE TIROS,N,M,2024
2024,2024-12-08T20:23:42,2023-05-24T08:48:29,18621825000199,1276,65796367.44,UNIVERSIDADE FEDERAL DO CARIRI-UFCA,E,F,2024
2024,2024-10-23T08:20:45,2023-05-20T00:50:43,18641263000145,2612,36018628.726,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,E,F,2024
2024,2024-07-11T15:26:54,2024-07-11T15:17:06,18666172000164,3498,6148823.4973,MUNICIPIO DE SAO PEDRO DA UNIAO,N,M,2024
2024,2024-12-11T10:49:37,2024-05-08T09:56:23,18675983000121,2798,62561672103.9002,MUNICIPIO DE POUSO ALEGRE,N,M,2024
2024,2024-10-07T16:56:21,2024-10-07T16:56:16,18715474000185,3581,361133456.99,MUNICIPIO DE IGARAPE,N,M,2024
2024,2024-10-24T10:49:26,2024-05-15T09:52:10,18940098000122,165,37079196.62,MUNICIPIO DE BUENO BRANDAO,N,M,2024
2024,2024-08-06T09:04:43,2024-02-08T16:53:42,19092303000100,305,1097980.76,CAMARA MUNICIPAL DE GUAXUPE,L,M,2024
2024,2024-10-23T15:29:59,2024-10-23T15:29:59,19371471000134,249,28342665.24,CASA CIVIL,E,E,2024
2024,2023-12-29T14:42:49,2023-12-29T14:42:49,19242378000120,1,1100000.0,FUNDO ESTADUAL DE RECURSOS HIDRICOS - FERH/AM,E,E,2024
2024,2023-09-01T12:48:37,2023-09-01T12:48:37,19432705000106,577,19960736.35,FUNDACAO CULTURAL CIDADE DE ARACAJU,E,M,2024
2024,2024-09-26T10:39:25,2024-09-26T10:39:25,19477848000134,186,12440334.38,PROCURADORIA GERAL DO ESTADO DO AMAZONAS,E,E,2024
2024,2023-12-30T19:45:38,2023-12-14T12:38:50,19578710000121,431,12158130.02,FUNDO MUNICIPAL DE EDUCACAO DE LUIS ALVES,E,M,2024
2024,2023-12-22T14:24:27,2023-12-22T14:24:17,19578720000167,2,457335.0,FUNDO MUNICIPAL DE SANEAMENTO BASICO DE LUIS ALVES,E,M,2024
2024,2024-11-27T11:41:03,2023-12-20T09:02:30,19706788000184,27,1196649.6,CAMARA MUNICIPAL DE SAO JOAO DEL REI,L,M,2024
2024,2024-05-29T15:30:32,2024-05-29T15:30:32,20314100000108,23,82503.0,CAMARA MUNICIPAL DE PRADOS,L,M,2024
2024,2024-01-09T11:08:08,2024-01-09T11:08:08,20356754000196,52,16461709.07,MUNICIPIO DE SAO BRAS DO SUACUI,N,M,2024
2024,2024-08-09T16:43:01,2024-05-14T16:20:51,30634803000169,42,4755902.67,FUNDO MUNICIPAL DO MEIO AMBIENTE - FMMA,E,M,2024
2024,2024-09-03T16:25:20,2024-04-01T09:19:33,30755301000196,51,20507072.59,FUNDO MUNICIPAL DE EDUCACAO DE URUBURETAMA,E,F,2024
2024,2024-05-23T10:24:30,2024-01-12T14:08:33,30821430000135,54,13240981.6,FUNDO MUNICIPAL DE EDUCACAO DE TABULEIRO DO NORTE,E,M,2024
2024,2024-12-19T10:19:33,2024-03-27T13:34:49,30882308000179,612,280747861.3749,SECRETARIA MUNICIPAL DE EDUCACAO DE PRESIDENTE KENNEDY,E,M,2024
2024,2024-03-26T19:44:46,2024-03-26T18:34:58,30957002000134,22,116991.15,CMTV DA POLICIA MILITAR,E,E,2024
2024,2024-09-30T11:56:02,2024-09-30T11:56:02,31692289000180,128,3573658.76,FUNDACAO UNIVERSIDADE  ABERTA DA TERCEIRA IDADE,E,E,2024
2024,2024-11-27T12:46:33,2024-10-24T10:30:11,31723265000141,87,7261980.0,CAMARA MUNICIPAL DE CACHOEIRO DE ITAPEMIRIM,L,M,2024
2024,2024-12-05T14:14:55,2024-05-23T12:05:59,32095317000145,45,23357.066,CONSELHO REGIONAL DE TECNICOS EM RADIOLOGIA DA 4 REGIAO,E,F,2024
2024,2024-09-06T11:06:20,2023-11-21T13:32:29,32308233000142,19,79261697.71,CIMOG - CONSORCIO INTERMUNICIPAL DA BAIXA MOGIANA,E,N,2024
2024,2024-02-08T16:52:38,2024-02-08T16:52:38,32370759000152,77,152001449.78,FUNDACAO MUNICIPAL DE SAUDE DE PONTA GROSSA,E,M,2024
2024,2024-11-06T14:16:36,2024-11-06T14:16:36,32399677000130,37,271687.23,FUNDAO CAMARA MUNICIPAL,L,M,2024
2024,2024-03-05T15:01:45,2024-03-05T15:01:45,32533415000117,5,7046.48,CONSELHO REGIONAL DOS TECNICOS INDUSTRIAIS DO RIO GRANDE DO SUL,E,F,2024
2024,2024-02-23T14:34:43,2024-02-23T14:34:43,32621983000170,365,7697724.24,"SECRETARIA DE ESTADO DE CIENCIA,TECNOLOGIA E INOVACAO DO DISTRITO FEDERAL",E,D,2024
2024,2024-03-12T10:52:52,2023-12-19T10:09:43,32784905000196,53,3274871.52,CONSELHO REGIONAL DOS TECNICOS INDUSTRIAIS DA BAHIA - CRT-BA,E,F,2024
2024,2024-07-02T16:29:03,2024-07-02T16:29:03,32795877000102,264,2566737.98,SECRETARIA DE ESTADO DE ATENDIMENTO A COMUNIDADE DO DISTRITO FEDERAL,E,D,2024
2024,2024-06-21T09:04:05,2024-06-21T09:04:05,32858383000120,221,2199091.8087,CANINDE DE SAO FRANCISCO CAMARA MUNICIPAL DE VEREADORES,L,M,2024
2024,2025-01-27T16:25:15,2024-06-11T17:41:48,32951498000164,64,150138.08,AUTARQUIA MUNICIPAL DE MEIO AMBIENTE DE IRAUCUBA - AMMAI,E,M,2024
2024,2024-12-31T08:55:40,2023-12-18T15:06:41,33093248000101,53,15200749.0,CONSELHO REGIONAL DOS TECNICOS INDUSTRIAIS DO ESTADO DE SAO PAULO,E,F,2024
2024,2024-04-09T09:45:03,2024-04-08T18:41:15,33189445000110,282,11490683.5,SECRETARIA DE ESTADO DE PROGRAMAS ESTRATEGICOS - SEPE,E,E,2024
2024,2024-05-13T18:28:57,2024-05-13T18:23:29,33209263000164,6,142500.0,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO TOCANTINS,E,F,2024
2024,2024-03-26T19:22:49,2024-03-26T19:22:39,33264259000107,49,175546.54,POLICIA MILITAR DO MARANHAO - 24? BATALHAO,E,E,2024
2024,2024-12-16T12:55:46,2024-06-18T09:26:36,33307604000134,219,7537190.42,INSTITUTO DE TERRAS DO ESTADO DO TOCANTINS,E,E,2024
2024,2024-12-20T14:26:57,2023-05-19T22:17:11,33519114000100,2072,60735091.9447,UNIVERSIDADE FEDERAL DO DELTA DO PARNAIBA - UFDPAR,E,F,2024
2024,2024-07-17T17:26:03,2024-07-17T17:26:03,33524869000194,946,5842184.16,ADMINISTRACAO REGIONAL DO GAMA,E,D,2024
2024,2024-06-18T09:24:05,2024-06-18T09:24:05,33595623000103,232,4551740.15,AGENCIA ESTADUAL DE MINERACAO DO TOCANTINS - AMETO,E,E,2024
2024,2024-12-17T17:53:38,2024-05-28T11:50:15,33654831000136,351,188649835.0463,CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ,E,F,2024
2024,2024-06-24T19:13:06,2024-06-24T19:10:05,33673237000192,53,1611122.73,CONSELHO REGIONAL DE SERVICO SOCIAL - 7 REGIAO,E,F,2024
2024,2024-09-23T17:18:15,2024-04-05T18:03:55,33874330000165,8,84609.12,CONSELHO FEDERAL DE SERVICO SOCIAL,E,F,2024
2024,2024-11-04T15:33:58,2024-11-04T15:33:58,33944019000145,812,22683624.65,SECRETARIA DE ESTADO DE PROTECAO DA ORDEM URBANISTICA DO DISTRITO FEDERAL - DF LEGAL.,E,D,2024
2024,2024-12-29T21:24:35,2023-05-19T21:10:12,34023077000107,511,122059291.2574,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,E,F,2024
2024,2024-10-22T15:06:55,2024-10-22T15:06:55,34167066000192,195,9708789.5,JUNTA COMERCIAL INDUSTRIAL E SERVICOS DO DISTRITO FEDERAL JUCIS-DF,E,D,2024
2024,2024-12-23T16:34:23,2024-10-23T16:45:34,34476077000154,22,847700.0,CAMARA MUNICIPAL DE SAO MIGUEL DO GUAPORE,L,M,2024
2024,2024-10-14T11:51:54,2024-09-13T11:37:59,34481804000171,231,4480311.6686,INST DE PREV ASSIST DOS SERVIDORES DO MUN DE P VELHO,E,M,2024
2024,2024-12-27T17:43:58,2024-12-27T17:42:57,34570820000130,3258,165611231.14,FUNDACAO CENTRO DE CONTROLE DE ONCOLOGIA,E,E,2024
2024,2024-12-30T23:20:36,2023-05-19T20:26:02,34621748000123,9716,289878497.5796,UNIVERSIDADE FEDERAL DO PARA,E,F,2024
2024,2025-01-03T14:43:55,2025-01-03T14:43:55,34812669000108,57,7583133.75,TRIBUNAL DE JUSTICA DO ESTADO DE RORAIMA,J,E,2024
2024,2023-12-15T10:09:01,2023-12-15T10:09:01,34909476000161,14,2041044.24,CONSORCIO INTERMUNICIPAL DA REGIAO DE SAUDE DE ITAPEVA,E,N,2024
2024,2024-05-23T10:23:33,2023-12-26T10:57:22,35048396000121,57,2167026.06,MUNICIPIO DE MERUOCA/CAMARA MUNICIPAL,L,M,2024
2024,2025-02-04T15:12:21,2024-04-09T14:30:55,35050756000120,2568,53328746.22,MUNICIPIO DE FORTIM,N,M,2024
2024,2024-05-23T17:02:08,2023-12-30T17:40:38,35246981000136,35,1950864.0,CONSORCIO PUBLICO DE MANEJO DOS RESIDUOS SOLIDOS DA REGIAO DO SERTAO CENTRAL,E,N,2024
2024,2024-05-23T15:45:39,2023-12-30T18:10:26,35541206000103,4,80007.0,FUNDO MUNICIPAL DOS DIREITOS DA PESSOA COM DEFICIENCIA,E,M,2024
2024,2024-05-22T13:36:30,2024-05-22T13:36:30,35734318000180,1,51163.2,TRIBUNAL REGIONAL DO TRABALHO DA 19 REGIAO,J,F,2024
2024,2024-01-30T16:20:54,2023-05-19T22:16:02,35834377000120,584,8712928.04,UNIVERSIDADE FEDERAL DE CATALAO,E,F,2024
2024,2024-12-19T11:52:36,2023-12-01T11:16:51,35840659000130,3377,128649567.01,UNIVERSIDADE FEDERAL DE JATAI,E,F,2024
2024,2024-12-23T16:07:00,2023-11-15T22:02:02,35854176000195,360,108840937.46,UNIVERSIDADE FEDERAL DE RONDONOPOLIS,E,F,2024
2024,2024-12-27T10:16:40,2023-12-18T11:22:49,36863108000155,216,1142594.0,INST DE PREV E ASS DOS SERV DO MUN DE LUZIANIA GO,E,M,2024
2024,2024-05-28T13:55:18,2024-05-28T13:54:49,36985463000105,2318,72012549.6882,MUNICIPIO DE COCALZINHO DE GOIAS,N,M,2024
2024,2024-12-09T15:18:53,2023-05-20T05:16:19,37115375000107,188,59053209.22,MINISTERIO DO MEIO AMBIENTE,E,F,2024
2024,2024-12-19T13:43:37,2023-05-20T05:16:50,37115375000700,263,48424043.74,MINISTERIO DO MEIO AMBIENTE,E,F,2024
2024,2024-12-19T14:40:10,2023-05-20T05:02:43,37115383000153,425,324686858.8549,MINISTERIO DE MINAS E ENERGIA,E,F,2024
2024,2024-09-25T11:38:43,2024-06-21T11:03:09,37115409000163,18,1069154.68,TRIBUNAL REGIONAL DO TRABALHO DA 24 REGIAO,J,F,2024
2024,2024-08-29T11:38:58,2024-05-22T14:33:54,37115425000156,52,12166567.67,TRIBUNAL REGIONAL DO TRABALHO DA 23 REGIAO,J,F,2024
2024,2024-02-09T17:44:50,2024-02-09T17:44:50,37115482000135,213,13280529.22,POLICIA CIVIL DO DISTRITO FEDERAL,E,D,2024
2024,2024-05-24T10:51:25,2024-03-07T14:06:56,37841950000159,33,4541648.92,SISTEMA MUNICIPAL DE CULTURA DE LIMOEIRO DO NORTE,E,M,2024
2024,2024-12-30T16:47:46,2024-06-03T14:48:06,38178825000173,252,18307000.9794,UNIVERSIDADE FEDERAL DO NORTE DO TOCANTINS - UFNT,E,F,2024
2024,2024-09-18T15:18:13,2024-07-10T17:28:55,38515961000101,49,1038445.48,CAMARA MUNICIPAL DE SANTANA DO PARAISO,L,M,2024
